anime_id,title,title_english,source,episodes,score,scored_by,rank,popularity
10717,Towa no Quon 6: Towa no Quon,Towanoquon: Eternal Quon,Original,1,7.75,12845,1008,2423
37595,Cardcaptor Sakura: Clear Card-hen Recap,Cardcaptor Sakura: Clear Card Recap,Manga,1,7.29,378,2451,6942
6496,Cutey Honey Flash: The Movie,,Unknown,1,6.16,607,6896,6599
3410,Sky Girls Specials,,Unknown,9,6.61,1357,5180,5799
497,Yami to Boushi to Hon no Tabibito,"Yamibo: Darkness, The Hat and the Travelers of the Books",Visual novel,13,6.68,8033,4872,2570
12997,Please ♥♥♥♥ Me!,,Visual novel,2,6.95,4717,,3613
36743,Genki-kun no Christmas @ Tokyo-eki,,Original,1,3.79,43,10210,13236
34757,Town Workers,TOWN WORKERS,Original,3,5.79,42,12495,11246
20079,Ijiwaru Baasan,,Unknown,39,7.46,13,10553,11970
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,anohana: The Flower We Saw That Day,Original,11,8.55,397955,81,45
37192,Kaze Gourmet,,Music,1,3.43,7,10803,14246
2007,Dousou Kai Again,,Visual novel,2,5.84,480,,7615
3100,Kamen Rider SD Kaiki?! Kumo Otoko,,Unknown,1,6.5,354,5607,8837
31427,Zinba,Zinba,Unknown,52,6.64,81,5042,9831
35369,Seikaisuru Kado: Ninovo,KADO: The Right Answer - Ninovo,Original,1,6.78,7980,4423,3208
4646,Cobra The Animation: The Psycho-Gun,,Manga,4,7.05,1547,3359,5692
32225,Onpu,,Original,1,4.63,16,11633,13641
7338,Darker than Black: Kuro no Keiyakusha Gaiden,,Original,4,8.05,99100,485,476
30088,Ryoutei no Aji,RYOTEI-NO-AJI,Unknown,0,6.59,366,5262,8498
36065,Jirijiri,Jirijiri,Music,1,4.35,31,10638,13849
24475,Mangaka-san to Assistant-san to The Animation Specials,,4-koma manga,6,7.35,15632,2244,2101
15865,Tamagotchi! Yume Kira Dream,,Unknown,49,6.28,32,12358,10454
37418,Ookami Kodomo no Ame to Yuki x House Shokuhin Stew CM,,Original,1,5.48,480,8409,6179
35965,Baja no Studio,,Original,1,6.99,445,3587,7550
10373,Soul Link Picture Drama,,Visual novel,3,5.71,185,7984,8823
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,,Original,2,7.52,2833,1594,3779
6735,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,Galaxy Express 999: Can You Love Like a Mother?!!,Manga,1,6.7,264,4751,8371
35015,Ani ni Tsukeru Kusuri wa Nai!,,Manga,12,7.37,7655,2141,2860
33696,3D Onara Gorou ga Dance Dance Dance!!,,Original,1,3.51,806,9492,7841
36349,Gum Shaara,,Original,1,2.89,9,10283,14241
14253,My Melody no Akazukin,,Unknown,1,5.96,50,7444,11218
30,Neon Genesis Evangelion,Neon Genesis Evangelion,Original,26,8.32,364012,223,48
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,,Manga,1,7.87,8741,766,2792
13405,Utsu Musume Sayuri,Striking Daughter,Original,1,2.08,4879,9527,4366
34696,Anata no Katagoshi Chotto Ue,,Original,3,3.79,14,9600,13960
3937,Takoyaki Mant-Man,Takoyaki Capeman,Picture book,77,6.69,49,12349,11053
5393,Soushitsukyou,Soushitsukyou,Visual novel,1,5.23,395,,7372
32344,Nana-iro Megane,nanairomegane,Original,1,5,91,9043,11876
34632,Such a Good Place to Die,Such a Good Place to Die,Original,1,5.06,47,12277,11844
2002,Heroic Age,Heroic Age,Original,26,7.63,33704,1271,1069
1417,Lupin III: Moeyo Zantetsuken!,Lupin III: Dragon of Doom,Manga,1,7.19,1972,2857,5174
33630,Xing You Ji,Rainbow Sea,Original,26,7.2,20,12701,10480
9135,Fullmetal Alchemist: The Sacred Star of Milos,Fullmetal Alchemist: The Sacred Star of Milos,Manga,1,7.44,61496,1844,776
2259,Dr. Rin ni Kiitemite!,,Manga,51,6.9,536,3906,6511
2586,Soukou Kihei Votoms: Kakuyaku taru Itan,,Original,5,7.13,922,3100,6738
11843,Danshi Koukousei no Nichijou,Daily Lives of High School Boys,Web manga,12,8.34,190559,197,139
8987,Princess Knight☆Catue,,Visual novel,3,6.7,1522,,5408
7027,Manga,,Original,1,4.57,339,9333,9213
35278,Aru Mori no wo Hanashi: Rururu no Rule,,Original,1,6.2,5,9654,14073
29053,Orangutan,,Music,1,5.1,71,8944,12055
357,Bokusatsu Tenshi Dokuro-chan,Bludgeoning Angel Dokuro-chan,Light novel,4,6.75,80561,4520,607
2219,Ryokunohara Meikyuu,,Manga,1,5.19,1039,8842,6298
20955,Peeping Life: YouTuber-kun,,Original,4,4.61,116,9317,10280
36521,Dies Irae: Irasshai Zonnenji,,Visual novel,0,6.22,74,6678,7376
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,,4-koma manga,1,7.19,16059,2859,2178
22265,Free!: Eternal Summer,Free! - Eternal Summer,Original,13,7.86,108893,777,377
16033,Karneval,,Manga,1,7.23,3512,2679,3232
17473,Jungle Wars,,Unknown,1,5.07,15,10652,12870
433,"Kumo no Mukou, Yakusoku no Basho",The Place Promised in Our Early Days,Original,1,7.75,62485,994,621
6667,Love to Live By,,Unknown,1,5.66,608,8082,8210
16822,Uju Heukgisa,Captain of Cosmos,Unknown,1,3.38,212,9501,9815
7759,Saki Picture Drama,,Manga,7,6.33,1072,6278,5848
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi & Onna Senshi,,Visual novel,1,5.96,886,,5981
10380,Oni Chichi: Re-birth,,Visual novel,1,7.51,11343,,2658
33910,Marine Bloomin&#039;,,Game,1,5.34,154,8627,10513
32298,Nakanaori,Reconciliation,Original,1,4.61,188,9315,10336
2085,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,,Original,3,6.5,124,5614,9347
4663,Tekken Chinmi,Iron Fist Chinmi,Manga,20,7.38,1169,2134,6439
8889,Majo Demo Steady,,Unknown,1,5.27,49,11135,10518
7081,Danball Senki,LBX: Little Battlers eXperience,Game,44,7.24,1734,2640,5001
8660,Minarai Chameleon,,Unknown,1,5.52,62,8341,11631
36117,Katte ni Shiyagatte,Breathless,Music,1,3.62,39,10796,13276
9204,Omae Umasou da na,You Are Umasou,Picture book,1,8.08,3554,456,3895
2202,Waga Seishun no Arcadia,,Unknown,1,7.67,2398,1182,4660
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,,Original,1,6.79,6172,4369,3239
29902,A Play,,Unknown,1,4.62,180,9304,10285
35301,Chiruran: Nibun no Ichi Special,Chiruran 1/2,Manga,1,5.79,72,7819,9074
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,A Certain Magical Index the Movie: The Miracle of Endymion,Original,1,7.66,35800,1210,1172
3199,Nanatsu no Umi no Tico,Tico and Friends,Original,39,7.66,1283,1202,5954
17879,Tamako Market Specials,,Original,6,6.31,6250,6369,2997
21649,Mitsuwano,,Light novel,1,6.1,1588,7088,5743
32618,Hietsuki Bushi,Hietsuki Bushi,Music,1,5.61,88,8178,11828
7124,Madou King Granzort: Bouken-hen,,Original,3,6.44,74,5844,10827
4867,Seishou Jogangu Alice Doll,Ari Doll,Unknown,2,5.36,300,,8357
8139,Shin Minashigo Hutch,The New Adventures of Hutch the Honeybee,Unknown,26,6.45,125,5817,10210
9751,Strike Witches Movie,Strike Witches The Movie,Original,1,7.67,13406,1176,2169
8523,Sukeban Shoukai Cutie Lemon,,Unknown,3,5.36,75,,10475
30818,City Hunter: Ryou no Propose,,Manga,1,6.66,93,4921,7623
11505,Kiss Dum: Omokage,,Original,1,6.17,222,6865,8863
31668,Teekyuu 5 Specials,,Manga,2,6.34,415,6241,6757
861,xxxHOLiC,xxxHOLiC,Manga,24,8.08,77193,459,414
36803,Servamp Movie: Alice in the Garden,,Manga,1,6.89,52,3964,3845
3710,Hakaba Kitarou,Graveyard Kitaro,Manga,11,6.99,2574,3596,4058
2217,Hand Maid May Special,,Unknown,1,6.82,3726,4237,4349
35957,Yura Yura Suizokukan,,Original,0,4,7,12819,11349
32359,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,,Original,1,6.65,679,4981,7018
23179,Kyoukai no Rinne,,Unknown,1,6.26,1217,6548,5317
2740,Monkey Turn,,Manga,25,6.38,129,6082,8772
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,,Unknown,1,6.18,1816,6825,4419
1466,Hakugei Densetsu,Hakugei: Legend of the Moby Dick,Original,26,6.72,436,4659,6867
32646,Tsuzuki wo Kangaeru Monogatari,,Original,4,5.47,17,12521,13109
22413,Nihon Mukashibanashi: Warashibe Chouja,,Unknown,1,5.54,13,11461,12981
6583,Super Bikkuriman,,Unknown,44,6.37,51,6140,10897
9163,Attack No.1 (1970),,Unknown,1,6.34,104,6216,9573
36052,Kyonyuu Daikazoku Saimin,,Visual novel,0,7.04,613,,6441
29559,San-biki no Koguma-san,Three Little Bears,Original,1,3.81,42,11947,12527
1116,Junkers Come Here,,Novel,1,7.25,1291,2615,5553
34566,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Manga,0,7.03,76594,3444,350
33194,Shi Wan Ge Leng Xiaohua 2nd Season,,Web manga,13,5.9,29,12031,11589
10731,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,,Manga,1,7.56,3283,1476,4200
8464,Pants no Ana,,Unknown,1,5.61,88,8183,9946
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,,Unknown,2,6.34,1052,6240,5957
9035,Lupin the Third x Monkey Majik,,Unknown,1,6.43,771,5880,6963
3866,Kuro ga Ita Natsu,,Unknown,1,6.54,183,5455,9613
4905,Mach Girl,,Unknown,26,5.2,30,11109,10431
2907,Cyborg Kuro-chan,,Manga,66,7.18,2029,2885,5212
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,The Littl&#039; Bits,Unknown,26,6.5,290,5613,8812
21545,Choubakumatsu Shounen Seiki Takamaru,,Unknown,2,6,16,9883,12192
22671,Momoya x Peeping Life: Go en Desu yo! II,Peeping Life: This Is Fate! II,Unknown,5,5.58,69,8237,10728
6958,Hyakko OVA,,Manga,1,6.8,4870,4319,3900
3388,Majokko Megu-chan,,Unknown,72,6.72,374,4670,7473
1011,Ranma ½ Super,,Manga,3,7.76,5783,973,3416
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,,Manga,1,7.33,12884,2299,2303
9591,Code Geass: Hangyaku no Lelouch R2 Flash Specials,Code Geass: Lelouch of the Rebellion R2 Extra Flash - Baba Theater Redux,Unknown,9,6.23,3418,6640,3524
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,,Manga,1,7.31,5202,2378,3684
18083,Hello Kitty no Kurumi Wari Ningyou,Hello Kitty in The Nutcracker,Unknown,1,5.98,47,10391,11520
17677,Buki yo Saraba,A Farewell to Arms,Unknown,1,7.07,2739,3295,4345
4928,Idol Tenshi Youkoso Youko,Idol Angel Welcome Yoko,Original,43,6.31,72,6350,9203
28087,Ehon Yose,,Other,50,5.09,11,10046,11779
16586,Michitekuru Toki no Mukou ni,,Novel,1,6.33,15,11236,11456
21571,"Pokemon: Pikachu, Kore Nan no Kagi?","Pikachu, What&#039;s This Key?",Game,1,6.5,1236,5618,5893
364,Gallery Fake,,Manga,37,7.58,2129,1402,3947
36728,Mameneko,,Manga,12,5.91,80,7545,8827
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,,Music,1,8.17,25557,349,1751
10336,Last Exile: Ginyoku no Fam,"Last Exile: Fam, the Silver Wing",Original,21,7.13,11956,3081,1987
36575,"PLUG, THe NeW WORLD","PLUG, THe NeW WORLD",Original,1,4.86,28,11780,13546
37826,Osake wa Fuufu ni Natte kara Episode 14,,Web manga,1,0,1,,5108
8191,Hoshi Shinichi Short Short,,Book,26,5.79,19,10505,10970
3990,Kumo to Tulip,The Spider and the Tulip,Picture book,1,5.78,682,7842,7907
28689,Noroma na Jiji,An Old Fool,Original,1,6.55,11,11534,13418
3811,Hoshi no Oujisama Petit Prince,The Prince of the Stars: Le Petit Prince,Novel,35,6.93,276,3815,8347
5810,Sakuran Boy DT,,Original,11,6,36,11939,10333
34907,Through the Windows,,Original,1,5.68,72,8049,11882
22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,,Unknown,1,6.27,22,10841,12791
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,Dr. Slump and Arale-chan: Hello! Wonder Island,Manga,1,6.55,504,5402,7911
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,Someday&#039;s Dreamers II: Sora,Manga,12,7.37,5070,2151,2823
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,Cardfight!! Vanguard G GIRS Crisis,Original,26,6.94,1907,3766,4934
32979,Flip Flappers,Flip Flappers,Original,13,7.78,39458,922,823
36239,Sono Me ga Mitsumeru Mono,,Other,1,5.44,514,8484,6328
37005,Yaoguai Mingdan 2 Special,,Other,1,6.76,71,4517,9467
1641,Iron Virgin Jun,Iron Virgin Jun,Unknown,1,4.65,580,9290,7760
6262,Manga Sekai Mukashibanashi,Manga Fairy Tales of the World,Unknown,127,7.22,202,2734,8731
777,Hellsing Ultimate,Hellsing Ultimate,Manga,10,8.53,221939,92,105
12119,Natsu-iro Kiseki,,Original,12,7.04,11401,3419,2043
10546,Rinkan Club,,Visual novel,4,6.69,1447,,5181
30668,Walking Man,,Original,1,3.67,216,9478,9986
34307,Ring ni Kakero 1 Pilot,,Manga,1,6,44,11876,11801
30695,Pop in Q,,Original,1,6.43,526,5893,4197
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,Dragon Ball Z Movie 13: Wrath of the Dragon,Manga,1,7.5,40788,1628,1251
3306,Aoki Honoo,,Manga,1,5.16,812,8874,7044
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,,Unknown,1,6.27,3088,6518,4474
7858,Sora no Otoshimono: Project Pink,Heaven&#039;s Lost Property OVA,Manga,1,7.57,43680,1446,1103
10457,JK to Inkou Kyoushi 4,,Visual novel,2,6.85,1780,,4778
35098,San Tarou to Kaguya-hime no Koutsuu Anzen,,Original,1,4.67,3,11946,14186
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Active Raid Second,Original,12,6.49,5180,5627,3131
31450,Sol,,Unknown,1,5.07,66,8978,12303
1301,Ginga Tetsudou 999 (Movie),Galaxy Express 999,Manga,1,7.7,4320,1103,3700
33281,Mori no Andou,,Original,1,5.89,838,7598,7678
17267,Futari wa Milky Holmes,,Card game,12,5.85,2686,7690,4154
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,,Novel,1,6.62,97,5123,9955
5039,Kurozuka,Kurozuka,Manga,12,7.03,23421,3463,1247
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,,Unknown,1,6.11,1425,7069,6330
29974,"Diabolik Lovers More,Blood","Diabolik Lovers II: More,Blood",Visual novel,12,6.09,27626,7106,1369
16371,Peeping Life: The Perfect Emotion,,Original,10,5.57,150,8254,9737
10073,Seikon no Qwaser II,The Qwaser of Stigmata II,Manga,12,6.61,37777,5179,1014
239,Gankutsuou,Gankutsuou: The Count of Monte Cristo,Novel,24,8.21,42484,303,634
32455,Gekidol,,Unknown,0,0,0,,8939
7527,Ponsuke no Udekurabe,,Original,1,6.24,17,11800,11989
8675,Seitokai Yakuindomo,,4-koma manga,13,7.68,137242,1157,234
25169,Tamayura: More Aggressive Picture Drama,,Original,1,6.32,173,6326,8141
9846,Attraction,,Unknown,1,6.17,767,6857,7286
32596,The Snack World (TV),,Original,50,5.33,9,12427,10211
3043,Andersen Douwa: Ningyohime,Hans Christian Anderson&#039;s The Little Mermaid,Unknown,1,7.19,1508,2833,5854
58,Blue Gender,Blue Gender,Original,26,7.11,20581,3148,1522
2745,Jigoku Sensei Nube OVA,Hell Teacher Nube,Unknown,3,7.33,655,2308,7093
28339,2005-nen Uchuu no Tabi,,Unknown,1,4.55,670,9342,7978
32818,Xiong Chumo Zhi: Huanqiu Da Maoxian,Boonie Bears or Bust,Original,104,3.73,15,12711,13291
30782,Bikini Warriors,Bikini Warriors,Other,12,5.3,21450,8677,1588
36669,Yadokari,Yadokari,Original,1,3.71,28,12724,13768
9500,Starlight Scramble Renai Kouhosei,,Unknown,2,6.14,21,12267,11171
827,Uba,Milk Money,Original,2,6.02,1426,,5783
36022,Cardfight!! Vanguard G: Z,Cardfight!! Vanguard G Z,Original,24,6.76,561,4486,6572
19337,Momoya x Peeping Life: Go en Desu yo!,,Unknown,4,5.49,89,8391,10424
37197,Shippo no Kimochi,,Music,1,5,18,12095,14091
28841,"Wake Up, Girls! Seishun no Kage",,Original,1,7.22,2020,2751,4558
30998,Yuujou no Kickoff,,Unknown,1,4,5,12821,13789
34695,Kimi to no Tadashii Yakusoku (2007),,Original,3,4.8,10,10879,13982
5342,Asura Cryin&#039;,,Light novel,13,7.05,37628,3357,1055
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,,Visual novel,2,7.17,2347,,4593
3329,Izumo (2003),,Visual novel,5,6.22,440,,6912
4314,Nanami-chan 2nd Series,,Unknown,16,6.54,137,5459,9933
36436,Mobile Suit Gundam: Twilight Axis - Akaki Zan-ei,,Novel,1,6.24,88,6626,7520
33132,Shin Kachikachi Yama,,Other,1,7.67,6,12066,13783
33889,Saredo Tsumibito wa Ryuu to Odoru,Dances with the Dragons,Light novel,12,5.59,3169,8197,2093
33693,Meitantei Gordon,Meitantei Gordon,Original,1,4.89,171,9133,10648
29423,En En Nikoli,,Unknown,3,4.64,14,10065,13570
32867,Bungou Stray Dogs 2nd Season,Bungo Stray Dogs 2,Manga,12,8.32,104727,217,370
37002,Uchi no Oochopus,,Picture book,0,2,2,12543,13378
19369,Outbreak Company,Outbreak Company,Light novel,12,7.48,96076,1700,409
346,W: Wish,Double Wish,Visual novel,13,6.27,4219,6532,3440
927,Transformers Superlink,Transformers Energon,Unknown,51,6.3,1652,6418,5819
30337,Mac the Movie,,Unknown,1,4.52,88,9357,11325
9337,Mayo Elle Otoko no Ko,,Unknown,1,5.08,111,8965,8360
18247,IS: Infinite Stratos 2,Infinite Stratos 2,Light novel,12,6.79,115321,4361,375
18483,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?,,Unknown,1,4.43,69,,10270
3685,4-Day Weekend,,Unknown,1,5.8,1384,7790,6678
3827,Ore wa Teppei,My Name Is Teppei,Manga,28,6.83,161,4208,8751
37682,Wakaokami wa Shougakusei! Movie,,Novel,1,0,0,,10250
5916,Donguri no Ie,,Manga,1,7.15,13,10001,12065
2069,Onna Senshi Efe & Jira: Gude no Monshou,Gude Crest: The Emblem of Gude,Light novel,1,5.67,253,8064,8984
33244,Kiitarou Shounen no Youkai Enikki,Kiitaro&#039;s yokai picture diary,Web manga,12,6.48,6260,5683,2797
3218,Gensoumaden Saiyuuki OVA,,Manga,2,7.25,1394,2610,5384
17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,,Original,1,6.89,972,3945,6517
36229,Rainbow Signal: Hi-Fi Set,Rainbow Signal: Hi-Fi Set,Music,1,6.16,52,6908,12710
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,Ghost in the Shell: Arise - Border 4: Ghost Stands Alone,Manga,1,7.55,11458,1494,2292
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",,Manga,1,7.61,19978,1334,1895
25873,Toukiden Kiwami,,Unknown,1,5.67,337,8066,9002
31685,Okaasan ni Naisho,Don&#039;t tell Mom,Original,1,4.08,374,9437,9357
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,,Visual novel,2,6.39,866,6031,6280
1813,Genshiken OVA,,Manga,3,7.72,23894,1060,1803
36515,Dies Irae (ONA),Dies irae,Visual novel,6,0,0,,4308
10469,Sayonara Zetsubou Sensei Special,,Manga,1,7.59,4880,1390,3430
35295,Washimo 5th Season,,Picture book,44,4.2,5,12651,13118
23063,Usagi ga Kowai,U-SA-GUI,Original,1,4.72,431,9256,8473
19631,Tayu Tayu,,Manga,4,7.08,2195,,4707
6137,Tsuki no Waltz,,Unknown,1,6.63,1054,5087,7102
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,Dr. Slump and Arale-chan: Hoyoyo!! Follow the Rescued Shark...,Manga,1,6.21,196,6718,9012
12401,The Gakuen Choujo-tai,The Chohjotai,Novel,1,5.5,55,8378,10578
30309,Yuuyake Dandan,,Original,23,5.94,50,7490,8978
3913,Onikirimaru,Ogre Slayer,Unknown,4,6.32,531,6319,7368
30869,Ajin Part 2: Shoutotsu,Ajin: Demi-Human Movie 2: Confront,Manga,1,7.46,2321,1750,3010
8501,Chibikko Kaijuu Yadamon,,Unknown,26,5.82,28,9836,11352
440,Shoujo Kakumei Utena,Revolutionary Girl Utena,Original,39,8.21,30535,309,834
1409,IGPX: Immortal Grand Prix,,Original,5,6.7,1131,4760,6085
1790,Tactical Roar Special,,Unknown,1,5.91,585,7555,7593
3138,Solty Rei Special,,Original,1,7.16,1410,2982,5946
1393,Future GPX Cyber Formula Zero,,Unknown,8,7.62,634,1290,7616
18691,Joshikousei no Koshitsuki,,Manga,6,7.33,2694,,4170
35306,Mori no Kaori x Kamiusagi Rope,,Original,3,4.86,14,11326,13368
3644,Uchiyama Aki,,Unknown,3,5.72,327,,8269
34626,Kono Subarashii Sekai ni Shukufuku wo! 2 OVA,KonoSuba: God&#039;s Blessing on This Wonderful World! Second Season OVA,Light novel,1,8.17,45720,349,981
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,Manga,224,7.57,113570,1451,417
34599,Made in Abyss,Made in Abyss,Web manga,13,8.91,166905,20,178
3579,Getter Robo,Getter Robo,Manga,51,6.98,846,3637,5324
4825,Tenkousei,,Unknown,4,5.64,112,,9710
33768,Oide yo! Shiritsu Yarimakuri Gakuen,,Novel,0,6.99,1079,,5443
2480,Dragon Knight Gaiden,,Visual novel,1,5.13,284,,8375
36455,Wo De Tian Jie Nv You,My Cultivator Girlfriend,Web manga,15,6.8,1354,4343,5114
26235,Crayon no Hoshi,,Unknown,1,5,6,9925,13656
33302,Yowamushi Pedal: Spare Bike,,Manga,1,7.57,1806,1449,4368
23321,Log Horizon 2nd Season,Log Horizon 2,Novel,25,7.67,168702,1171,197
6187,Nodame Cantabile OVA,,Unknown,1,7.55,10625,1502,2656
34724,Junlin Chengxia,The Man From; The Arrival of the Monarch,Web manga,13,6.36,14,10654,12430
4121,Meimon! Daisan Yakyuubu,Meimon! The Third Baseball Club,Unknown,40,6.71,35,11222,10421
33506,Ao no Exorcist: Kyoto Fujouou-hen,Blue Exorcist: Kyoto Saga,Manga,12,7.69,124543,1123,259
29747,Warai no Show Gakkou,,Original,20,6,7,12640,13549
32385,Project HAL,,Original,3,5.87,95,7652,10138
16916,Kuroko no Basket: Tip Off,Kuroko&#039;s Basketball Special,Manga,1,8.02,31127,533,1458
8577,Aki-Sora: Yume no Naka,,Manga,2,6.32,28607,,1594
1087,Kimagure Orange☆Road,,Manga,48,7.67,6504,1169,2542
10014,Shouwa Monogatari,,Original,13,7.03,926,3474,5235
35400,Kamishibai Kintarou no Maki,Kamishibai Kintaro,Other,1,5.21,51,8810,12978
37769,Aguu: Tensai Ningyou,Aguu: Genius Dolls,Web manga,0,0,0,,13893
2194,Mejoku,Sextra Credit,Visual novel,2,6.41,1466,,5518
22603,Ahiru no Pekkle no Sindbad no Bouken,Pekkle in the Adventures of Sinbad,Unknown,1,5.87,64,7629,11072
10466,Phantom Yuusha Densetsu,,Unknown,1,5.59,76,8221,10515
5213,Houkago 2: Saiyuri,,Visual novel,1,6.27,780,,6168
1181,Hikyou Tanken Fam & Ihrlie,Ruin Explorers Fam & Ihrie,Manga,4,6.71,2219,4707,4915
149,Loveless,Loveless,Manga,12,7.11,50820,3168,879
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,,Original,2,7.35,11008,2222,2839
34243,Miss Monochrome: Music Clips,,Original,14,6.47,200,5727,8523
9693,Moshidora,,Novel,10,6.97,7392,3687,2844
10447,Aquarion Evol,Aquarion Evol,Original,26,7.26,31318,2556,1087
6772,Break Blade 1: Kakusei no Toki,Broken Blade,Manga,1,7.74,36240,1013,1224
283,Akage no Anne,Anne of Green Gables,Novel,50,7.76,4083,957,3224
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,Voltage Fighter Gowcaizer,Game,3,5.1,862,8939,6774
23595,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,,Unknown,1,5.6,93,8202,9615
15841,Tsun Tsun Maid wa Ero Ero Desu,,Light novel,2,7.15,3536,,4097
3640,Monkey Punch no Sekai: Alice,Alice,Unknown,1,5.62,340,8160,8446
1083,Human Crossing,Human Crossing,Manga,13,6.43,460,5880,6704
25341,Diamond no Ace OVA,,Manga,3,7.66,4078,1191,3756
4653,Shakkin Shimai,Debt Sisters,Visual novel,2,6.16,866,,6210
6986,Kansen: Inyoku no Rensa,,Visual novel,2,6.57,1825,,4941
32031,Leopard Eyes,,Game,1,6.6,532,5215,8111
34165,Oishi-sa Hajikeru! One Piece,,Original,1,6.16,165,6905,8754
35410,Ahiru no Ko,The Ugly Duckling,Book,1,5.62,47,9561,12785
36159,Hachiko↑Dance,Hachiko↑Dance,Original,1,4.91,79,9113,12490
619,Ninja Ryuukenden,,Game,1,5.73,1326,7927,6169
33116,Mori no Ongakutai,,Other,1,4.63,24,11330,13436
5101,Doutei Kawaiya,,Original,1,5.48,434,,8445
9252,Break Blade 3: Kyoujin no Ato,Broken Blade 3,Manga,1,7.89,30114,709,1574
1763,Midnight Panther,,Manga,2,5.82,591,,7525
2470,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,Space Pirate Captain Harlock: Riddle of the Arcadia Episode,Unknown,1,7.11,1267,3190,5746
